USGS,7032000,2023-09-06,21:00,CDT,181000,P
USGS,7032000,2023-09-06,22:00,CDT,180000,P
USGS,7032000,2023-09-06,23:00,CDT,179000,P
USGS,7032000,2023-09-07,0:00,CDT,179000,P
USGS,7032000,2023-09-07,1:00,CDT,178000,P
USGS,7032000,2023-09-07,2:00,CDT,177000,P
USGS,7032000,2023-09-07,3:00,CDT,177000,P
USGS,7032000,2023-09-07,4:00,CDT,176000,P
USGS,7032000,2023-09-07,5:00,CDT,175000,P
USGS,7032000,2023-09-07,6:00,CDT,175000,P
USGS,7032000,2023-09-07,7:00,CDT,174000,P
USGS,7032000,2023-09-07,8:00,CDT,174000,P
USGS,7032000,2023-09-07,9:00,CDT,173000,P
USGS,7032000,2023-09-07,10:00,CDT,173000,P
USGS,7032000,2023-09-07,11:00,CDT,172000,P
USGS,7032000,2023-09-07,12:00,CDT,172000,P
USGS,7032000,2023-09-07,13:00,CDT,172000,P:e
USGS,7032000,2023-09-07,16:00,CDT,172000,P:e
USGS,7032000,2023-09-07,17:00,CDT,171000,P
USGS,7032000,2023-09-07,18:00,CDT,171000,P
USGS,7032000,2023-09-07,19:00,CDT,171000,P
USGS,7032000,2023-09-07,20:00,CDT,171000,P
USGS,7032000,2023-09-07,21:00,CDT,171000,P
USGS,7032000,2023-09-07,22:00,CDT,170000,P
USGS,7032000,2023-09-07,23:00,CDT,170000,P
USGS,7032000,2023-09-08,0:00,CDT,170000,P
USGS,7032000,2023-09-08,1:00,CDT,170000,P
USGS,7032000,2023-09-08,2:00,CDT,169000,P
USGS,7032000,2023-09-08,3:00,CDT,169000,P
USGS,7032000,2023-09-08,4:00,CDT,168000,P
USGS,7032000,2023-09-08,5:00,CDT,168000,P
USGS,7032000,2023-09-08,6:00,CDT,168000,P
USGS,7032000,2023-09-08,7:00,CDT,167000,P
USGS,7032000,2023-09-08,8:00,CDT,167000,P
USGS,7032000,2023-09-08,9:00,CDT,166000,P
USGS,7032000,2023-09-08,10:00,CDT,166000,P
USGS,7032000,2023-09-08,11:00,CDT,166000,P
USGS,7032000,2023-09-08,12:00,CDT,166000,P
USGS,7032000,2023-09-08,13:00,CDT,165000,P
USGS,7032000,2023-09-08,14:00,CDT,164000,P
USGS,7032000,2023-09-08,15:00,CDT,164000,P
USGS,7032000,2023-09-08,16:00,CDT,164000,P
USGS,7032000,2023-09-08,17:00,CDT,164000,P
USGS,7032000,2023-09-08,18:00,CDT,163000,P
USGS,7032000,2023-09-08,19:00,CDT,162000,P
USGS,7032000,2023-09-08,20:00,CDT,162000,P
USGS,7032000,2023-09-08,21:00,CDT,162000,P
USGS,7032000,2023-09-08,22:00,CDT,161000,P
USGS,7032000,2023-09-08,23:00,CDT,161000,P
USGS,7032000,2023-09-09,0:00,CDT,160000,P
USGS,7032000,2023-09-09,1:00,CDT,159000,P
USGS,7032000,2023-09-09,2:00,CDT,159000,P
USGS,7032000,2023-09-09,3:00,CDT,158000,P
USGS,7032000,2023-09-09,4:00,CDT,157000,P
USGS,7032000,2023-09-09,6:00,CDT,157000,P
USGS,7032000,2023-09-09,7:00,CDT,156000,P
USGS,7032000,2023-09-09,8:00,CDT,155000,P
USGS,7032000,2023-09-09,9:00,CDT,154000,P
USGS,7032000,2023-09-09,10:00,CDT,153000,P
USGS,7032000,2023-09-09,11:00,CDT,153000,P
USGS,7032000,2023-09-09,12:00,CDT,152000,P
USGS,7032000,2023-09-09,13:00,CDT,151000,P
USGS,7032000,2023-09-09,14:00,CDT,151000,P
USGS,7032000,2023-09-09,15:00,CDT,151000,P
USGS,7032000,2023-09-09,16:00,CDT,150000,P
USGS,7032000,2023-09-09,17:00,CDT,149000,P
USGS,7032000,2023-09-09,18:00,CDT,149000,P
USGS,7032000,2023-09-09,19:00,CDT,148000,P
USGS,7032000,2023-09-09,20:00,CDT,147000,P
USGS,7032000,2023-09-09,21:00,CDT,147000,P
USGS,7032000,2023-09-09,22:00,CDT,146000,P
USGS,7032000,2023-09-09,23:00,CDT,146000,P
USGS,7032000,2023-09-10,0:00,CDT,145000,P
USGS,7032000,2023-09-10,1:00,CDT,145000,P
USGS,7032000,2023-09-10,2:00,CDT,144000,P
USGS,7032000,2023-09-10,3:00,CDT,144000,P
USGS,7032000,2023-09-10,4:00,CDT,143000,P
USGS,7032000,2023-09-10,5:00,CDT,143000,P
USGS,7032000,2023-09-10,6:00,CDT,143000,P
USGS,7032000,2023-09-10,7:00,CDT,142000,P
USGS,7032000,2023-09-10,8:00,CDT,141000,P
USGS,7032000,2023-09-10,9:00,CDT,142000,P
USGS,7032000,2023-09-10,10:00,CDT,141000,P
USGS,7032000,2023-09-10,11:00,CDT,140000,P:e
USGS,7032000,2023-09-10,14:00,CDT,139000,P:e
USGS,7032000,2023-09-10,15:00,CDT,139000,P
USGS,7032000,2023-09-10,16:00,CDT,138000,P
USGS,7032000,2023-09-10,17:00,CDT,138000,P
USGS,7032000,2023-09-10,18:00,CDT,138000,P
USGS,7032000,2023-09-10,19:00,CDT,138000,P
USGS,7032000,2023-09-10,20:00,CDT,137000,P
USGS,7032000,2023-09-10,21:00,CDT,136000,P
USGS,7032000,2023-09-10,22:00,CDT,135000,P
USGS,7032000,2023-09-10,23:00,CDT,136000,P
USGS,7032000,2023-09-11,0:00,CDT,136000,P
USGS,7032000,2023-09-11,1:00,CDT,136000,P
USGS,7032000,2023-09-11,2:00,CDT,136000,P
